concept,period,cik,val,end
AccountsReceivableNetCurrent,CY2022Q4I,895126,1438000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,895447,3052000.0,2023-01-28
AccountsReceivableNetCurrent,CY2022Q4I,896156,10696000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,896262,296785000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,896429,45721000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,897448,130990000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,899460,16801000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,899923,101600000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,901491,102533000.0,2022-12-25
AccountsReceivableNetCurrent,CY2022Q4I,903651,9528000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,906709,5981000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,908937,574000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,910638,93886000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,911971,140837000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,912603,212000000.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,912615,70339000.0,2023-01-31
AccountsReceivableNetCurrent,CY2022Q4I,913241,7721000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,913277,48134000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,914475,350000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,915389,957000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,916076,785900000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,916789,505555000.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,916793,27258000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,917491,90326000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,917520,263465000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,918251,75533000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,918646,172543000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,920148,1785500000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,920371,269124000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,921738,247000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,924717,10068000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,925528,20872000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,926282,279435000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,927003,300683000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,927066,2132070000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,928340,27046182.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,928876,152935000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,930420,269496000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,931015,343000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,931584,30960000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,932696,3272371000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,932787,1970000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,934549,8231000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,934612,1404000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,935036,403781000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,935419,6016000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,937098,19000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,937556,445900000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,943819,672271000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,944148,334498000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,944809,127312000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,945114,108000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,945983,154596000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,946581,711100000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,948320,2834750.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,949870,56672000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1000623,178200000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1000697,722892000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1001115,23940000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1001233,3678000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1001316,0.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1001614,25551000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1002047,821000000.0,2023-01-27
AccountsReceivableNetCurrent,CY2022Q4I,1003078,685826000.0,2022-12-03
AccountsReceivableNetCurrent,CY2022Q4I,1005210,133912000.0,2022-12-24
AccountsReceivableNetCurrent,CY2022Q4I,1005284,92664000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1005757,274189000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1006281,4586000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1007587,27427000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1009829,102771000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1009891,9483000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1010086,45406960.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1010134,54306000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1012100,592400000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1013237,227489000.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,1013857,255150000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1013934,62953000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1014473,6200000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1014739,377542000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1015383,30419611.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1015922,644200000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1016281,24458000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1016838,11074000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1017303,13927000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1018963,579200000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1020214,34426000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1020710,320880000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1020859,989000000.0,2023-01-28
AccountsReceivableNetCurrent,CY2022Q4I,1021561,47360000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1021635,250100000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1022321,721567000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1022652,25259000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1023024,165438000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1023313,73345000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1023459,11699000.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,1023731,53811000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1024305,433800000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1024795,125100000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1026655,44261000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1027838,54826000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1029199,270800000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1031296,1318000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1032220,1014046000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1032975,802435000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1034760,9277109.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1034842,40320000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1035267,942100000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1037038,424000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1037646,709321000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1037676,236999000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1037976,2148800000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1039280,4595675.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1039399,88143000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1040130,1944000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1040161,10047000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1041514,28219000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1042893,90861000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1043000,6114000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1043186,16326000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1043604,1227300000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1044777,65132000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1045810,3827000000.0,2023-01-29
AccountsReceivableNetCurrent,CY2022Q4I,1046102,183200000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1046257,1411000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1046311,216614000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1047335,99986000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1047340,373500000.0,2022-12-30
AccountsReceivableNetCurrent,CY2022Q4I,1048268,348216000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1048477,461316000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1049521,145855000.0,2022-12-30
AccountsReceivableNetCurrent,CY2022Q4I,1050377,610280000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1050446,189280000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1050797,547561000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1050825,400100000.0,2022-11-25
AccountsReceivableNetCurrent,CY2022Q4I,1051470,593000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1051627,29252000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1053369,5545843.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1057060,68514000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1057352,153900000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1058090,106880000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1058290,3796000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1058623,210254000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1059556,1652000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1060955,1731388000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1065059,38100000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1065088,90000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1065837,848287000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1066194,16470000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1066605,126437000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1067837,261357000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1069878,98057000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1069899,151830000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1070235,131000000.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,1070412,348458000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1070494,62195000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1076930,137697000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1078075,215838000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1078207,42670000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1081316,2876000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1082554,220400000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1084048,304739000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1084201,486594000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1084765,153762000.0,2022-11-26
AccountsReceivableNetCurrent,CY2022Q4I,1084869,53027000.0,2023-01-01
AccountsReceivableNetCurrent,CY2022Q4I,1084991,14668000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1086434,56424000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1088034,4371640.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1088856,31057000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1090872,1459000000.0,2023-01-31
AccountsReceivableNetCurrent,CY2022Q4I,1092699,39435000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1093691,129450000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1094285,883700000.0,2023-01-01
AccountsReceivableNetCurrent,CY2022Q4I,1096056,56400000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1097149,859685000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1099160,56683526.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1099590,130000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1099800,643000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1100682,752390000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1101239,855000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1101396,57755000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1102993,86537000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1104485,271336000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1104506,29713000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1107843,121795000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1108109,2040000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1109345,109320000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1109354,472700000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1111485,10956000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1111928,211347000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1114483,224325000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1114925,27675000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1114995,49996000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1116463,70797000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1117171,27413575.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1118417,47016000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1121484,218769000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1122904,277485000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1123494,16705000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1124140,158043000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1124524,43858000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1124796,37913000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1124804,119147000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1124941,1009100000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1125345,56222000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1125376,408432000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1127537,8677000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1130713,17693000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1132105,2053000.0,2023-01-28
AccountsReceivableNetCurrent,CY2022Q4I,1133311,13820000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1133421,1511000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1136893,1834000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1137789,840000000.0,2022-12-30
AccountsReceivableNetCurrent,CY2022Q4I,1138118,5327000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1140536,2387000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1141103,641611000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1141391,3425000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1142417,1080000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1142750,675650000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1144215,584200000.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,1144879,276000.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,1145986,57350000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1156375,483200000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1158114,61175000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1158449,684048000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1158895,22040000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1159036,186970000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1159167,66025000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1160791,5085000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1162194,17280000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1163739,327397000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1164727,366000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1165002,13900000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1167419,26932000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1169445,51311000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1170010,246794000.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,1171155,137793000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1171759,21989000.0,2022-12-25
AccountsReceivableNetCurrent,CY2022Q4I,1177394,9420999000.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,1177648,22585000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1178670,237963000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1178697,22433000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1178879,66196000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1192448,36073000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1193311,884000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1195734,6420000.0,2022-12-25
AccountsReceivableNetCurrent,CY2022Q4I,1200375,31904000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1201792,42353000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1210677,143811000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1210708,26270000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1217234,66312000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1227636,13591000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1253176,9102000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1254699,1362000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1261333,516914000.0,2023-01-31
AccountsReceivableNetCurrent,CY2022Q4I,1262039,1261700000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1262823,1651000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1262976,70433000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1267565,183119000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1267602,19612000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1269238,795000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1274494,324337000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1275014,253700000.0,2022-12-30
AccountsReceivableNetCurrent,CY2022Q4I,1275158,6443000.0,2023-01-03
AccountsReceivableNetCurrent,CY2022Q4I,1275187,52852000.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,1278027,150019000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1280058,102809000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1280263,51987000.0,2023-01-31
AccountsReceivableNetCurrent,CY2022Q4I,1280452,182714000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1281845,51348532.0,2022-11-30
AccountsReceivableNetCurrent,CY2022Q4I,1286613,37175000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1286681,257492000.0,2023-01-01
AccountsReceivableNetCurrent,CY2022Q4I,1288469,170971000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1288847,87494000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1289460,150264000.0,2022-12-27
AccountsReceivableNetCurrent,CY2022Q4I,1289636,10886145.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1289945,26861000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1293282,60359000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1294133,62725000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1294404,31447000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1295947,157081000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1296774,21956.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1297184,88804000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1297989,259222000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1302028,43856000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1305168,38748000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1308547,289597000.0,2022-12-30
AccountsReceivableNetCurrent,CY2022Q4I,1309402,108610000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1313275,26004000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1314727,109703000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1315098,379353000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1316517,38150876.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1316835,1448139000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1317630,139000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1317945,17503000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1318008,7840000.0,2023-01-28
AccountsReceivableNetCurrent,CY2022Q4I,1318220,833862000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1318605,2952000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1319161,1004000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1319229,46060000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1319947,77763000.0,2023-01-28
AccountsReceivableNetCurrent,CY2022Q4I,1320414,941312000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1321655,258346000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1321732,203384000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1322439,32311000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1325618,13274521.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1325702,35380000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1326200,25333000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1326732,28997000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1327318,13786000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1327567,1278100000.0,2023-01-31
AccountsReceivableNetCurrent,CY2022Q4I,1327811,1570000000.0,2023-01-31
AccountsReceivableNetCurrent,CY2022Q4I,1328919,4630536.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1329099,1701000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1333274,351993000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1333493,2633000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1334036,295594000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1334978,453683000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1336917,700544000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1337013,16871000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1337298,26198000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1338749,22813000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1338940,160488000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1340476,13930000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1341170,572961.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1341766,63311000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1345016,131902000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1345126,203677000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1346610,2432000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1347178,33512000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1351636,28790000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1356576,165497000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1359841,721396000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1360214,6249000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1362004,232337000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1364479,523000000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1364954,23515000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1366561,198643000.0,2023-01-31
AccountsReceivableNetCurrent,CY2022Q4I,1367644,159200000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1368458,32671000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1368514,15505000.0,2022-12-31
AccountsReceivableNetCurrent,CY2022Q4I,1369241,5635000.0,2022-12-31
